1737085809418 , c8:a6:08:9b:16:21 , -42
1737085809418 , c8:a6:08:5b:16:21 , -45
1737085809418 , c8:a6:08:9b:16:20 , -42
1737085809418 , c8:a6:08:5b:16:20 , -45
1737085809418 , c8:a6:08:5b:15:54 , -71
1737085809418 , c8:a6:08:9b:15:54 , -79
1737085809418 , f8:b7:97:9b:d6:ff , -86
1737085809418 , c8:a6:08:5a:bb:f0 , -81
1737085809418 , c8:a6:08:9a:bb:f0 , -77
1737085809418 , c8:a6:08:9a:bb:f1 , -85
1737085810425 , 74:03:bd:ef:8a:00 , -61
1737085810425 , c8:a6:08:9a:fe:71 , -72
1737085810425 , c8:a6:08:9a:fe:70 , -72
1737085810425 , c8:a6:08:9a:fe:74 , -72
1737085810425 , 84:af:ec:86:f0:70 , -74
1737085810425 , ac:44:f2:8c:e8:a8 , -81
1737085810425 , c8:a6:08:9a:bb:c4 , -71
1737085810425 , c8:a6:08:9a:bb:c1 , -70
1737085810425 , c8:a6:08:9a:bb:c0 , -70
1737085810425 , c8:a6:08:9b:16:04 , -55
1737085810425 , 74:03:bd:ef:8a:10 , -83
1737085810425 , c8:a6:08:5b:16:01 , -54
1737085810425 , c8:a6:08:9b:16:01 , -55
1737085810425 , c8:a6:08:5b:16:00 , -54
1737085810425 , c8:a6:08:9b:16:00 , -55
1737085810425 , 3c:64:cf:5c:de:09 , -80
1737085810425 , c8:a6:08:5a:bb:81 , -67
1737085810425 , c8:a6:08:9a:bc:10 , -61
1737085810425 , c8:a6:08:5a:bb:80 , -67
1737085810425 , c8:a6:08:9a:bc:11 , -61
1737085810425 , c8:a6:08:9a:bc:14 , -62
1737085810425 , c8:a6:08:9a:bb:80 , -64
1737085810425 , c8:a6:08:5a:bc:11 , -61
1737085810425 , c8:a6:08:9a:bb:81 , -64
1737085810425 , c8:a6:08:5a:bc:10 , -61
1737085810425 , ac:44:f2:8c:b0:e0 , -75
1737085810425 , c8:a6:08:9a:bb:84 , -72
1737085810425 , 60:84:bd:de:7c:67 , -61
1737085810425 , ac:44:f2:8c:e9:20 , -66
1737085810425 , c8:a6:08:5a:bb:84 , -67
1737085810425 , c0:25:a2:a7:2e:2b , -69
1737085810425 , c0:25:a2:a7:2e:2a , -59
1737085810425 , 60:84:bd:de:7c:60 , -57
1737085810425 , c8:a6:08:9b:16:24 , -42
1737085810425 , c8:a6:08:5b:15:51 , -70
1737085810425 , c0:25:a2:a7:2e:27 , -68
1737085810425 , c0:25:a2:a7:2e:26 , -57
1737085810425 , c0:25:a2:a9:b1:4f , -63
1737085810425 , c8:a6:08:9b:15:51 , -79
1737085810425 , c8:a6:08:9b:15:50 , -79
1737085810425 , 84:af:ec:86:f0:60 , -63
1737085810425 , c8:a6:08:9b:16:21 , -42
1737085810425 , c8:a6:08:5b:16:21 , -45
1737085810425 , c8:a6:08:9b:16:20 , -42
1737085810425 , c8:a6:08:5b:16:20 , -45
1737085810425 , c8:a6:08:5b:15:54 , -71
1737085810425 , c8:a6:08:9b:15:54 , -79
1737085810425 , f8:b7:97:9b:d6:ff , -86
1737085810425 , c8:a6:08:5a:bb:f0 , -81
1737085810425 , c8:a6:08:9a:bb:f0 , -77
1737085810425 , c8:a6:08:9a:bb:f1 , -85
1737085811438 , 74:03:bd:ef:8a:00 , -61
1737085811438 , c8:a6:08:9a:fe:71 , -72
1737085811438 , c8:a6:08:9a:fe:70 , -72
1737085811438 , c8:a6:08:9a:fe:74 , -72
1737085811438 , 84:af:ec:86:f0:70 , -74
1737085811438 , ac:44:f2:8c:e8:a8 , -81
1737085811438 , c8:a6:08:9a:bb:c4 , -71
1737085811438 , c8:a6:08:9a:bb:c1 , -70
1737085811438 , c8:a6:08:9a:bb:c0 , -70
1737085811438 , c8:a6:08:9b:16:04 , -55
1737085811438 , 74:03:bd:ef:8a:10 , -83
1737085811438 , c8:a6:08:5b:16:01 , -54
1737085811438 , c8:a6:08:9b:16:01 , -55
1737085811438 , c8:a6:08:5b:16:00 , -54
1737085811438 , c8:a6:08:9b:16:00 , -55
1737085811438 , 3c:64:cf:5c:de:09 , -80
1737085811438 , c8:a6:08:5a:bb:81 , -67
1737085811438 , c8:a6:08:9a:bc:10 , -61
1737085811438 , c8:a6:08:5a:bb:80 , -67
1737085811438 , c8:a6:08:9a:bc:11 , -61
1737085811438 , c8:a6:08:9a:bc:14 , -62
1737085811438 , c8:a6:08:9a:bb:80 , -64
1737085811438 , c8:a6:08:5a:bc:11 , -61
1737085811438 , c8:a6:08:9a:bb:81 , -64
1737085811438 , c8:a6:08:5a:bc:10 , -61
1737085811438 , ac:44:f2:8c:b0:e0 , -75
1737085811438 , c8:a6:08:9a:bb:84 , -72
1737085811438 , 60:84:bd:de:7c:67 , -61
1737085811438 , ac:44:f2:8c:e9:20 , -66
1737085811438 , c8:a6:08:5a:bb:84 , -67
1737085811438 , c0:25:a2:a7:2e:2b , -69
1737085811438 , c0:25:a2:a7:2e:2a , -59
1737085811438 , 60:84:bd:de:7c:60 , -57
1737085811438 , c8:a6:08:9b:16:24 , -42
1737085811438 , c8:a6:08:5b:15:51 , -70
1737085811438 , c0:25:a2:a7:2e:27 , -68
1737085811438 , c0:25:a2:a7:2e:26 , -57
1737085811438 , c0:25:a2:a9:b1:4f , -63
1737085811438 , c8:a6:08:9b:15:51 , -79
1737085811438 , c8:a6:08:9b:15:50 , -79
1737085811438 , 84:af:ec:86:f0:60 , -63
1737085811438 , c8:a6:08:9b:16:21 , -42
1737085811438 , c8:a6:08:5b:16:21 , -45
1737085811438 , c8:a6:08:9b:16:20 , -42
1737085811438 , c8:a6:08:5b:16:20 , -45
1737085811438 , c8:a6:08:5b:15:54 , -71
1737085811438 , c8:a6:08:9b:15:54 , -79
1737085811438 , f8:b7:97:9b:d6:ff , -86
1737085811438 , c8:a6:08:5a:bb:f0 , -81
1737085811438 , c8:a6:08:9a:bb:f0 , -77
1737085811438 , c8:a6:08:9a:bb:f1 , -85
1737085812458 , 74:03:bd:ef:8a:00 , -61
1737085812458 , c8:a6:08:9a:fe:71 , -72
1737085812458 , c8:a6:08:9a:fe:70 , -72
1737085812458 , c8:a6:08:9a:fe:74 , -72
1737085812458 , 84:af:ec:86:f0:70 , -74
1737085812458 , ac:44:f2:8c:e8:a8 , -81
1737085812458 , c8:a6:08:9a:bb:c4 , -71
1737085812458 , c8:a6:08:9a:bb:c1 , -70
1737085812458 , c8:a6:08:9a:bb:c0 , -70
1737085812458 , c8:a6:08:9b:16:04 , -55
1737085812458 , 74:03:bd:ef:8a:10 , -83
1737085812458 , c8:a6:08:5b:16:01 , -54
1737085812458 , c8:a6:08:9b:16:01 , -55
1737085812458 , c8:a6:08:5b:16:00 , -54
1737085812458 , c8:a6:08:9b:16:00 , -55
1737085812458 , 3c:64:cf:5c:de:09 , -80
1737085812458 , c8:a6:08:5a:bb:81 , -67
1737085812458 , c8:a6:08:9a:bc:10 , -61
1737085812458 , c8:a6:08:5a:bb:80 , -67
1737085812458 , c8:a6:08:9a:bc:11 , -61
1737085812458 , c8:a6:08:9a:bc:14 , -62
1737085812458 , c8:a6:08:9a:bb:80 , -64
1737085812458 , c8:a6:08:5a:bc:11 , -61
1737085812458 , c8:a6:08:9a:bb:81 , -64
1737085812458 , c8:a6:08:5a:bc:10 , -61
1737085812458 , ac:44:f2:8c:b0:e0 , -75
1737085812458 , c8:a6:08:9a:bb:84 , -72
1737085812458 , 60:84:bd:de:7c:67 , -61
1737085812458 , ac:44:f2:8c:e9:20 , -66
1737085812458 , c8:a6:08:5a:bb:84 , -67
1737085812458 , c0:25:a2:a7:2e:2b , -69
1737085812458 , c0:25:a2:a7:2e:2a , -59
1737085812458 , 60:84:bd:de:7c:60 , -57
1737085812458 , c8:a6:08:9b:16:24 , -42
1737085812458 , c8:a6:08:5b:15:51 , -70
1737085812458 , c0:25:a2:a7:2e:27 , -68
1737085812458 , c0:25:a2:a7:2e:26 , -57
1737085812458 , c0:25:a2:a9:b1:4f , -63
1737085812458 , c8:a6:08:9b:15:51 , -79
1737085812458 , c8:a6:08:9b:15:50 , -79
1737085812458 , 84:af:ec:86:f0:60 , -63
1737085812458 , c8:a6:08:9b:16:21 , -42
1737085812458 , c8:a6:08:5b:16:21 , -45
1737085812458 , c8:a6:08:9b:16:20 , -42
1737085812458 , c8:a6:08:5b:16:20 , -45
1737085812458 , c8:a6:08:5b:15:54 , -71
1737085812458 , c8:a6:08:9b:15:54 , -79
1737085812458 , f8:b7:97:9b:d6:ff , -86
1737085812458 , c8:a6:08:5a:bb:f0 , -81
1737085812458 , c8:a6:08:9a:bb:f0 , -77
1737085812458 , c8:a6:08:9a:bb:f1 , -85
1737085813454 , 74:03:bd:ef:8a:00 , -61
1737085813454 , c8:a6:08:9a:fe:71 , -72
1737085813454 , c8:a6:08:9a:fe:70 , -72
1737085813454 , c8:a6:08:9a:fe:74 , -72
1737085813454 , 84:af:ec:86:f0:70 , -74
1737085813454 , ac:44:f2:8c:e8:a8 , -81
1737085813454 , c8:a6:08:9a:bb:c4 , -71
1737085813454 , c8:a6:08:9a:bb:c1 , -70
1737085813454 , c8:a6:08:9a:bb:c0 , -70
1737085813454 , c8:a6:08:9b:16:04 , -55
1737085813454 , 74:03:bd:ef:8a:10 , -83
1737085813454 , c8:a6:08:5b:16:01 , -54
1737085813454 , c8:a6:08:9b:16:01 , -55
1737085813454 , c8:a6:08:5b:16:00 , -54
1737085813454 , c8:a6:08:9b:16:00 , -55
1737085813454 , 3c:64:cf:5c:de:09 , -80
1737085813454 , c8:a6:08:5a:bb:81 , -67
1737085813454 , c8:a6:08:9a:bc:10 , -61
1737085813454 , c8:a6:08:5a:bb:80 , -67
1737085813454 , c8:a6:08:9a:bc:11 , -61
1737085813454 , c8:a6:08:9a:bc:14 , -62
1737085813454 , c8:a6:08:9a:bb:80 , -64
1737085813454 , c8:a6:08:5a:bc:11 , -61
1737085813454 , c8:a6:08:9a:bb:81 , -64
1737085813454 , c8:a6:08:5a:bc:10 , -61
1737085813454 , ac:44:f2:8c:b0:e0 , -75
1737085813454 , c8:a6:08:9a:bb:84 , -72
1737085813454 , 60:84:bd:de:7c:67 , -61
1737085813454 , ac:44:f2:8c:e9:20 , -66
1737085813454 , c8:a6:08:5a:bb:84 , -67
1737085813454 , c0:25:a2:a7:2e:2b , -69
1737085813454 , c0:25:a2:a7:2e:2a , -59
1737085813454 , 60:84:bd:de:7c:60 , -57
1737085813454 , c8:a6:08:9b:16:24 , -42
1737085813454 , c8:a6:08:5b:15:51 , -70
1737085813454 , c0:25:a2:a7:2e:27 , -68
1737085813454 , c0:25:a2:a7:2e:26 , -57
1737085813454 , c0:25:a2:a9:b1:4f , -63
1737085813454 , c8:a6:08:9b:15:51 , -79
1737085813454 , c8:a6:08:9b:15:50 , -79
1737085813454 , 84:af:ec:86:f0:60 , -63
1737085813454 , c8:a6:08:9b:16:21 , -42
1737085813454 , c8:a6:08:5b:16:21 , -45
1737085813454 , c8:a6:08:9b:16:20 , -42
1737085813454 , c8:a6:08:5b:16:20 , -45
1737085813454 , c8:a6:08:5b:15:54 , -71
1737085813454 , c8:a6:08:9b:15:54 , -79
1737085813454 , f8:b7:97:9b:d6:ff , -86
1737085813454 , c8:a6:08:5a:bb:f0 , -81
1737085813454 , c8:a6:08:9a:bb:f0 , -77
1737085813454 , c8:a6:08:9a:bb:f1 , -85
1737085814468 , 74:03:bd:ef:8a:00 , -61
1737085814468 , c8:a6:08:9a:fe:71 , -72
1737085814468 , c8:a6:08:9a:fe:70 , -72
1737085814468 , c8:a6:08:9a:fe:74 , -72
1737085814468 , 84:af:ec:86:f0:70 , -74
1737085814468 , ac:44:f2:8c:e8:a8 , -81
1737085814468 , c8:a6:08:9a:bb:c4 , -71
1737085814468 , c8:a6:08:9a:bb:c1 , -70
1737085814468 , c8:a6:08:9a:bb:c0 , -70
1737085814468 , c8:a6:08:9b:16:04 , -55
1737085814468 , 74:03:bd:ef:8a:10 , -83
1737085814468 , c8:a6:08:5b:16:01 , -54
1737085814468 , c8:a6:08:9b:16:01 , -55
1737085814468 , c8:a6:08:5b:16:00 , -54
1737085814468 , c8:a6:08:9b:16:00 , -55
1737085814468 , 3c:64:cf:5c:de:09 , -80
1737085814468 , c8:a6:08:5a:bb:81 , -67
1737085814468 , c8:a6:08:9a:bc:10 , -61
1737085814468 , c8:a6:08:5a:bb:80 , -67
1737085814468 , c8:a6:08:9a:bc:11 , -61
1737085814468 , c8:a6:08:9a:bc:14 , -62
1737085814468 , c8:a6:08:9a:bb:80 , -64
1737085814468 , c8:a6:08:5a:bc:11 , -61
1737085814468 , c8:a6:08:9a:bb:81 , -64
1737085814468 , c8:a6:08:5a:bc:10 , -61
1737085814468 , ac:44:f2:8c:b0:e0 , -75
1737085814468 , c8:a6:08:9a:bb:84 , -72
1737085814468 , 60:84:bd:de:7c:67 , -61
1737085814468 , ac:44:f2:8c:e9:20 , -66
1737085814468 , c8:a6:08:5a:bb:84 , -67
1737085814468 , c0:25:a2:a7:2e:2b , -69
1737085814468 , c0:25:a2:a7:2e:2a , -59
1737085814468 , 60:84:bd:de:7c:60 , -57
1737085814468 , c8:a6:08:9b:16:24 , -42
1737085814468 , c8:a6:08:5b:15:51 , -70
1737085814468 , c0:25:a2:a7:2e:27 , -68
1737085814468 , c0:25:a2:a7:2e:26 , -57
1737085814468 , c0:25:a2:a9:b1:4f , -63
1737085814468 , c8:a6:08:9b:15:51 , -79
1737085814468 , c8:a6:08:9b:15:50 , -79
1737085814468 , 84:af:ec:86:f0:60 , -63
1737085814468 , c8:a6:08:9b:16:21 , -42
1737085814468 , c8:a6:08:5b:16:21 , -45
1737085814468 , c8:a6:08:9b:16:20 , -42
1737085814468 , c8:a6:08:5b:16:20 , -45
1737085814468 , c8:a6:08:5b:15:54 , -71
1737085814468 , c8:a6:08:9b:15:54 , -79
1737085814468 , f8:b7:97:9b:d6:ff , -86
1737085814468 , c8:a6:08:5a:bb:f0 , -81
1737085814468 , c8:a6:08:9a:bb:f0 , -77
1737085814468 , c8:a6:08:9a:bb:f1 , -85
1737085815472 , 74:03:bd:ef:8a:00 , -61
1737085815472 , c8:a6:08:9a:fe:71 , -72
1737085815472 , c8:a6:08:9a:fe:70 , -72
1737085815472 , c8:a6:08:9a:fe:74 , -72
1737085815472 , 84:af:ec:86:f0:70 , -74
1737085815472 , ac:44:f2:8c:e8:a8 , -81
1737085815472 , c8:a6:08:9a:bb:c4 , -71
1737085815472 , c8:a6:08:9a:bb:c1 , -70
1737085815472 , c8:a6:08:9a:bb:c0 , -70
1737085815472 , c8:a6:08:9b:16:04 , -55
1737085815472 , 74:03:bd:ef:8a:10 , -83
1737085815472 , c8:a6:08:5b:16:01 , -54
1737085815472 , c8:a6:08:9b:16:01 , -55
1737085815472 , c8:a6:08:5b:16:00 , -54
1737085815472 , c8:a6:08:9b:16:00 , -55
1737085815472 , 3c:64:cf:5c:de:09 , -80
1737085815472 , c8:a6:08:5a:bb:81 , -67
1737085815472 , c8:a6:08:9a:bc:10 , -61
1737085815472 , c8:a6:08:5a:bb:80 , -67
1737085815472 , c8:a6:08:9a:bc:11 , -61
1737085815472 , c8:a6:08:9a:bc:14 , -62
1737085815472 , c8:a6:08:9a:bb:80 , -64
1737085815472 , c8:a6:08:5a:bc:11 , -61
1737085815472 , c8:a6:08:9a:bb:81 , -64
1737085815472 , c8:a6:08:5a:bc:10 , -61
1737085815472 , ac:44:f2:8c:b0:e0 , -75
1737085815472 , c8:a6:08:9a:bb:84 , -72
1737085815472 , 60:84:bd:de:7c:67 , -61
1737085815472 , ac:44:f2:8c:e9:20 , -66
1737085815472 , c8:a6:08:5a:bb:84 , -67
1737085815472 , c0:25:a2:a7:2e:2b , -69
1737085815472 , c0:25:a2:a7:2e:2a , -59
1737085815472 , 60:84:bd:de:7c:60 , -57
1737085815472 , c8:a6:08:9b:16:24 , -42
1737085815472 , c8:a6:08:5b:15:51 , -70
1737085815472 , c0:25:a2:a7:2e:27 , -68
1737085815472 , c0:25:a2:a7:2e:26 , -57
1737085815472 , c0:25:a2:a9:b1:4f , -63
1737085815472 , c8:a6:08:9b:15:51 , -79
1737085815472 , c8:a6:08:9b:15:50 , -79
1737085815472 , 84:af:ec:86:f0:60 , -63
1737085815472 , c8:a6:08:9b:16:21 , -42
1737085815472 , c8:a6:08:5b:16:21 , -45
1737085815472 , c8:a6:08:9b:16:20 , -42
1737085815472 , c8:a6:08:5b:16:20 , -45
1737085815472 , c8:a6:08:5b:15:54 , -71
1737085815472 , c8:a6:08:9b:15:54 , -79
1737085815472 , f8:b7:97:9b:d6:ff , -86
1737085815472 , c8:a6:08:5a:bb:f0 , -81
1737085815472 , c8:a6:08:9a:bb:f0 , -77
1737085815472 , c8:a6:08:9a:bb:f1 , -85
1737085816478 , 74:03:bd:ef:8a:00 , -61
1737085816478 , c8:a6:08:9a:fe:71 , -72
1737085816478 , c8:a6:08:9a:fe:70 , -72
1737085816478 , c8:a6:08:9a:fe:74 , -72
1737085816478 , 84:af:ec:86:f0:70 , -74
1737085816478 , ac:44:f2:8c:e8:a8 , -81
1737085816478 , c8:a6:08:9a:bb:c4 , -71
1737085816478 , c8:a6:08:9a:bb:c1 , -70
1737085816478 , c8:a6:08:9a:bb:c0 , -70
1737085816478 , c8:a6:08:9b:16:04 , -55
1737085816478 , 74:03:bd:ef:8a:10 , -83
1737085816478 , c8:a6:08:5b:16:01 , -54
1737085816478 , c8:a6:08:9b:16:01 , -55
1737085816478 , c8:a6:08:5b:16:00 , -54
1737085816478 , c8:a6:08:9b:16:00 , -55
1737085816478 , 3c:64:cf:5c:de:09 , -80
1737085816478 , c8:a6:08:5a:bb:81 , -67
1737085816478 , c8:a6:08:9a:bc:10 , -61
1737085816478 , c8:a6:08:5a:bb:80 , -67
1737085816478 , c8:a6:08:9a:bc:11 , -61
1737085816478 , c8:a6:08:9a:bc:14 , -62
1737085816478 , c8:a6:08:9a:bb:80 , -64
1737085816478 , c8:a6:08:5a:bc:11 , -61
1737085816478 , c8:a6:08:9a:bb:81 , -64
1737085816478 , c8:a6:08:5a:bc:10 , -61
1737085816478 , ac:44:f2:8c:b0:e0 , -75
1737085816478 , c8:a6:08:9a:bb:84 , -72
1737085816478 , 60:84:bd:de:7c:67 , -61
1737085816478 , ac:44:f2:8c:e9:20 , -66
1737085816478 , c8:a6:08:5a:bb:84 , -67
1737085816478 , c0:25:a2:a7:2e:2b , -69
1737085816478 , c0:25:a2:a7:2e:2a , -59
1737085816478 , 60:84:bd:de:7c:60 , -57
1737085816478 , c8:a6:08:9b:16:24 , -42
1737085816478 , c8:a6:08:5b:15:51 , -70
1737085816478 , c0:25:a2:a7:2e:27 , -68
1737085816478 , c0:25:a2:a7:2e:26 , -57
1737085816478 , c0:25:a2:a9:b1:4f , -63
1737085816478 , c8:a6:08:9b:15:51 , -79
1737085816478 , c8:a6:08:9b:15:50 , -79
1737085816478 , 84:af:ec:86:f0:60 , -63
1737085816478 , c8:a6:08:9b:16:21 , -42
1737085816478 , c8:a6:08:5b:16:21 , -45
1737085816478 , c8:a6:08:9b:16:20 , -42
1737085816478 , c8:a6:08:5b:16:20 , -45
1737085816478 , c8:a6:08:5b:15:54 , -71
1737085816478 , c8:a6:08:9b:15:54 , -79
1737085816478 , f8:b7:97:9b:d6:ff , -86
1737085816478 , c8:a6:08:5a:bb:f0 , -81
1737085816478 , c8:a6:08:9a:bb:f0 , -77
1737085816478 , c8:a6:08:9a:bb:f1 , -85
1737085817495 , 74:03:bd:ef:8a:00 , -61
1737085817495 , c8:a6:08:9a:fe:71 , -72
1737085817495 , c8:a6:08:9a:fe:70 , -72
1737085817495 , c8:a6:08:9a:fe:74 , -72
1737085817495 , 84:af:ec:86:f0:70 , -74
1737085817495 , ac:44:f2:8c:e8:a8 , -81
1737085817495 , c8:a6:08:9a:bb:c4 , -71
1737085817495 , c8:a6:08:9a:bb:c1 , -70
1737085817495 , c8:a6:08:9a:bb:c0 , -70
1737085817495 , c8:a6:08:9b:16:04 , -55
1737085817495 , 74:03:bd:ef:8a:10 , -83
1737085817495 , c8:a6:08:5b:16:01 , -54
1737085817495 , c8:a6:08:9b:16:01 , -55
1737085817495 , c8:a6:08:5b:16:00 , -54
1737085817495 , c8:a6:08:9b:16:00 , -55
1737085817495 , 3c:64:cf:5c:de:09 , -80
1737085817495 , c8:a6:08:5a:bb:81 , -67
1737085817495 , c8:a6:08:9a:bc:10 , -61
1737085817495 , c8:a6:08:5a:bb:80 , -67
1737085817495 , c8:a6:08:9a:bc:11 , -61
1737085817495 , c8:a6:08:9a:bc:14 , -62
1737085817495 , c8:a6:08:9a:bb:80 , -64
1737085817495 , c8:a6:08:5a:bc:11 , -61
1737085817495 , c8:a6:08:9a:bb:81 , -64
1737085817495 , c8:a6:08:5a:bc:10 , -61
1737085817495 , ac:44:f2:8c:b0:e0 , -75
1737085817495 , c8:a6:08:9a:bb:84 , -72
1737085817495 , 60:84:bd:de:7c:67 , -61
1737085817495 , ac:44:f2:8c:e9:20 , -66
1737085817495 , c8:a6:08:5a:bb:84 , -67
1737085817495 , c0:25:a2:a7:2e:2b , -69
1737085817495 , c0:25:a2:a7:2e:2a , -59
1737085817495 , 60:84:bd:de:7c:60 , -57
1737085817495 , c8:a6:08:9b:16:24 , -42
1737085817495 , c8:a6:08:5b:15:51 , -70
1737085817495 , c0:25:a2:a7:2e:27 , -68
1737085817495 , c0:25:a2:a7:2e:26 , -57
1737085817495 , c0:25:a2:a9:b1:4f , -63
1737085817495 , c8:a6:08:9b:15:51 , -79
1737085817495 , c8:a6:08:9b:15:50 , -79
1737085817495 , 84:af:ec:86:f0:60 , -63
1737085817495 , c8:a6:08:9b:16:21 , -42
1737085817495 , c8:a6:08:5b:16:21 , -45
1737085817495 , c8:a6:08:9b:16:20 , -42
1737085817495 , c8:a6:08:5b:16:20 , -45
1737085817495 , c8:a6:08:5b:15:54 , -71
1737085817495 , c8:a6:08:9b:15:54 , -79
1737085817495 , f8:b7:97:9b:d6:ff , -86
1737085817495 , c8:a6:08:5a:bb:f0 , -81
1737085817495 , c8:a6:08:9a:bb:f0 , -77
1737085817495 , c8:a6:08:9a:bb:f1 , -85
1737085818518 , 74:03:bd:ef:8a:00 , -61
1737085818518 , c8:a6:08:9a:fe:71 , -72
1737085818518 , c8:a6:08:9a:fe:70 , -72
1737085818518 , c8:a6:08:9a:fe:74 , -72
1737085818518 , 84:af:ec:86:f0:70 , -74
1737085818518 , ac:44:f2:8c:e8:a8 , -81
1737085818518 , c8:a6:08:9a:bb:c4 , -71
1737085818518 , c8:a6:08:9a:bb:c1 , -70
1737085818518 , c8:a6:08:9a:bb:c0 , -70
1737085818518 , c8:a6:08:9b:16:04 , -55
1737085818518 , 74:03:bd:ef:8a:10 , -83
1737085818518 , c8:a6:08:5b:16:01 , -54
